Z_slice,neuron_id,GlyT2_synapse_count,Gephyrin_synapse_count
487,19,0,0
487,20,0,0
487,21,0,0
487,22,0,0
487,23,0,0
487,24,35,72
487,25,6,95
487,26,25,76
487,27,116,136
487,28,4,92
487,29,0,50
487,30,36,75
487,31,107,109
487,32,3,7
487,33,0,63
487,34,5,101
487,35,0,0
487,36,110,130
487,37,142,145
487,38,0,90
487,39,2,17
487,40,2,101
487,41,4,57
487,42,1,130
487,43,0,0
487,44,52,154
487,45,0,0
487,46,0,0
487,47,0,0
487,48,0,0
487,49,0,0
487,50,0,0
487,51,0,0
487,52,0,136
487,53,0,211
487,54,0,0
487,55,0,0
487,56,0,0
487,57,0,0
487,58,0,198
487,59,0,0
487,60,0,0
487,61,0,0
487,62,0,0
487,63,0,49
487,64,0,0
487,65,0,0
487,66,0,0
487,67,0,0
487,68,0,0
487,69,0,0
488,1,0,0
488,2,0,0
488,3,0,161
488,4,79,0
488,5,25,69
488,6,1,100
488,7,95,16
488,8,0,178
488,9,0,64
488,10,0,153
488,11,0,43
488,12,1,91
488,13,0,147
488,14,137,20
488,15,2,123
488,16,0,0
488,17,0,0
488,18,0,0
488,19,0,0
488,20,0,0
488,21,0,0
488,22,0,0
488,23,121,118
488,24,0,134
488,25,79,79
488,26,3,41
488,27,143,108
488,28,1,227
488,29,0,51
488,30,1,55
488,31,0,56
488,32,175,148
488,33,0,0
488,34,0,0
488,35,17,117
488,36,0,69
488,37,10,84
488,38,1,102
488,39,4,105
488,40,2,72
488,41,188,187
488,42,5,132
488,43,48,154
488,44,99,142
488,45,27,119
488,46,0,0
488,47,0,0
488,48,0,0
488,49,0,0
488,50,0,0
488,51,0,0
488,52,0,0
488,53,0,0
488,54,0,0
488,55,0,189
488,56,0,131
488,57,0,0
488,58,0,0
488,59,0,0
488,60,0,201
488,61,0,0
488,62,0,234
488,63,0,0
488,64,0,0
488,65,0,0
488,66,0,0
488,67,0,0
488,68,0,0
488,69,0,0
489,1,0,0
489,2,160,0
489,3,0,143
489,4,0,0
489,5,123,15
489,6,64,0
489,7,1,125
489,8,0,105
489,9,0,0
489,10,0,119
489,11,0,127
489,12,0,62
489,13,0,88
489,14,0,116
489,15,0,151
489,16,0,0
489,17,0,0
489,18,0,0
489,19,0,0
489,20,0,0
489,21,0,0
489,22,0,0
489,23,140,124
489,24,0,136
489,25,0,0
489,26,0,0
489,27,69,79
489,28,2,36
489,29,57,46
489,30,120,79
489,31,0,0
489,32,1,231
489,33,0,45
489,34,0,28
489,35,0,56
489,36,0,8
489,37,0,12
489,38,0,32
489,39,195,0
489,40,7,103
489,41,16,36
489,42,8,103
489,43,0,109
489,44,0,0
489,45,0,0
489,46,3,101
489,47,0,54
489,48,138,166
489,49,1,36
489,50,2,56
489,51,4,163
489,52,26,78
489,53,61,105
489,54,9,11
489,55,9,41
489,56,4,15
489,57,13,80
489,58,39,61
489,59,0,0
489,60,0,0
489,61,33,116
489,62,0,0
489,63,0,0
489,64,0,0
489,65,0,0
489,66,0,0
489,67,0,0
489,68,0,0
489,69,0,0
489,70,0,0
489,71,0,0
489,72,0,138
489,73,0,0
489,74,0,159
489,75,0,0
489,76,0,0
489,77,0,0
489,78,0,0
489,79,0,232
489,80,0,0
489,81,0,0
489,82,0,0
489,83,0,0
489,84,0,128
489,85,0,0
489,86,0,34
489,87,0,0
489,88,0,0
489,89,0,0
489,90,0,0
489,91,0,0
489,92,0,0
489,93,0,0
490,1,0,135
490,2,0,143
490,3,0,0
490,4,63,0
490,5,0,173
490,6,1,92
490,7,1,80
490,8,2,137
490,9,1,128
490,10,0,157
490,11,0,0
490,12,0,0
490,13,0,0
490,14,0,0
490,15,0,0
490,16,143,107
490,17,0,0
490,18,0,0
490,19,86,73
490,20,0,0
490,21,2,35
490,22,0,0
490,23,0,53
490,24,1,166
490,25,121,72
490,26,52,45
490,27,0,0
490,28,0,48
490,29,0,0
490,30,0,90
490,31,0,0
490,32,0,0
490,33,0,40
490,34,0,0
490,35,0,0
490,36,0,89
490,37,0,0
490,38,0,56
490,39,88,0
490,40,1,0
490,41,87,0
490,42,3,87
490,43,15,57
490,44,9,86
490,45,0,0
490,46,0,87
490,47,0,85
490,48,5,85
490,49,14,78
490,50,8,41
490,51,0,110
490,52,0,0
490,53,102,166
490,54,0,0
490,55,54,137
490,56,0,0
490,57,0,0
490,58,0,0
490,59,0,0
490,60,0,0
490,61,0,0
490,62,0,0
490,63,0,114
490,64,0,0
490,65,0,80
490,66,0,0
490,67,0,140
490,68,0,0
490,69,0,0
490,70,0,0
490,71,0,0
490,72,0,0
490,73,0,0
490,74,0,0
490,75,0,0
490,76,0,160
490,77,0,0
490,78,0,0
490,79,0,0
490,80,0,0
490,81,0,0
490,82,0,0
490,83,0,0
491,1,1,155
491,2,88,0
491,3,36,0
491,4,22,0
491,5,5,0
491,6,20,3
491,7,6,0
491,8,23,0
491,9,41,0
491,10,22,0
491,11,0,140
491,12,0,0
491,13,79,76
491,14,0,169
491,15,2,160
491,16,1,150
491,17,63,140
491,18,0,0
491,19,0,0
491,20,34,0
491,21,0,143
491,22,0,0
491,23,0,0
491,24,0,0
491,25,0,0
491,26,0,0
491,27,2,46
491,28,0,0
491,29,0,105
491,30,34,18
491,31,18,36
491,32,6,3
491,33,111,77
491,34,63,70
491,35,0,108
491,36,0,0
491,37,0,0
491,38,0,0
491,39,23,179
491,40,1,31
491,41,0,0
491,42,1,107
491,43,0,76
491,44,1,20
491,45,3,92
491,46,223,179
491,47,24,95
491,48,4,31
491,49,0,0
491,50,0,37
491,51,0,0
491,52,0,0
491,53,4,94
491,54,53,114
491,55,17,49
491,56,37,57
491,57,2,36
491,58,12,88
491,59,0,0
491,60,0,0
491,61,0,0
491,62,0,0
491,63,9,68
491,64,0,84
491,65,0,0
491,66,0,125
491,67,0,57
491,68,0,0
491,69,0,0
491,70,0,62
491,71,0,0
491,72,0,54
491,73,0,0
491,74,0,0
491,75,0,0
491,76,0,0
491,77,0,260
491,78,0,0
491,79,0,0
491,80,0,0
491,81,0,128
491,82,0,0
491,83,0,0
491,84,0,0
492,1,9,221
492,2,0,153
492,3,102,0
492,4,49,0
492,5,39,1
492,6,0,0
492,7,12,0
492,8,44,0
492,9,22,39
492,10,50,39
492,11,68,0
492,12,86,0
492,13,0,181
492,14,58,151
492,15,3,180
492,16,236,153
492,17,104,0
492,18,0,0
492,19,0,0
492,20,0,0
492,21,0,0
492,22,1,93
492,23,0,102
492,24,0,162
492,25,1,114
492,26,66,188
492,27,62,204
492,28,0,0
492,29,0,0
492,30,0,0
492,31,1,100
492,32,0,51
492,33,1,49
492,34,0,134
492,35,3,91
492,36,28,109
492,37,210,169
492,38,5,42
492,39,1,40
492,40,0,0
492,41,11,121
492,42,223,153
492,43,2,42
492,44,0,0
492,45,0,0
492,46,0,0
492,47,12,74
492,48,0,81
492,49,0,0
492,50,0,70
492,51,0,0
492,52,0,0
492,53,0,0
492,54,0,0
492,55,0,0
492,56,0,0
492,57,0,127
492,58,0,0
492,59,0,108
492,60,0,0
492,61,0,74
492,62,0,0
492,63,0,233
492,64,0,0
492,65,0,0
492,66,0,0
492,67,0,0
492,68,0,126
492,69,0,0
492,70,0,0
492,71,0,0
492,72,0,0
492,73,0,0
493,1,11,203
493,2,161,0
493,3,0,0
493,4,108,0
493,5,36,43
493,6,96,37
493,7,0,0
493,8,0,187
493,9,0,0
493,10,0,126
493,11,0,0
493,12,0,127
493,13,232,148
493,14,0,0
493,15,0,0
493,16,0,0
493,17,0,0
493,18,0,129
493,19,0,104
493,20,201,111
493,21,0,159
493,22,0,0
493,23,17,139
493,24,24,59
493,25,28,61
493,26,0,0
493,27,67,205
493,28,0,0
493,29,1,79
493,30,0,0
493,31,0,100
493,32,0,56
493,33,2,100
493,34,34,101
493,35,188,150
493,36,5,94
493,37,0,0
493,38,0,0
493,39,120,165
493,40,20,109
493,41,0,0
493,42,63,94
493,43,8,116
493,44,5,129
493,45,0,0
493,46,9,63
493,47,0,75
493,48,0,0
493,49,0,146
493,50,0,0
493,51,0,0
493,52,0,0
493,53,0,116
493,54,0,0
493,55,0,0
493,56,0,0
493,57,0,150
493,58,0,0
493,59,0,0
493,60,0,0
493,61,0,0
493,62,0,0
493,63,0,0
493,64,0,0
494,1,102,0
494,2,145,2
494,3,0,145
494,4,93,67
494,5,186,24
494,6,1,142
494,7,141,148
494,8,0,0
494,9,0,0
494,10,204,127
494,11,204,148
494,12,0,0
494,13,0,0
494,14,0,140
494,15,1,40
494,16,255,154
494,17,3,164
494,18,11,168
494,19,0,0
494,20,7,40
494,21,3,47
494,22,27,60
494,23,19,42
494,24,8,171
494,25,0,0
494,26,79,198
494,27,0,0
494,28,3,75
494,29,130,146
494,30,0,0
494,31,0,0
494,32,66,142
494,33,0,0
494,34,200,150
494,35,0,0
494,36,0,0
494,37,0,0
494,38,32,191
494,39,0,0
494,40,14,75
494,41,7,66
494,42,0,39
494,43,0,0
494,44,0,0
494,45,0,0
494,46,0,0
494,47,0,0
494,48,0,119
494,49,0,0
494,50,0,0
494,51,0,0
494,52,0,0
494,53,0,0
494,54,0,0
494,55,0,0
494,56,0,0
494,57,0,0
494,58,0,0
494,59,0,0
494,60,0,0
495,1,127,0
495,2,98,29
495,3,1,129
495,4,0,0
495,5,0,0
495,6,219,26
495,7,34,0
495,8,1,140
495,9,0,0
495,10,0,153
495,11,184,19
495,12,96,126
495,13,192,137
495,14,0,0
495,15,0,0
495,16,200,111
495,17,235,150
495,18,0,0
495,19,0,0
495,20,0,129
495,21,280,171
495,22,0,0
495,23,0,0
495,24,13,100
495,25,3,53
495,26,5,15
495,27,42,80
495,28,3,97
495,29,10,107
495,30,88,209
495,31,3,73
495,32,0,0
495,33,0,0
495,34,0,0
495,35,78,178
495,36,0,0
495,37,182,156
495,38,0,0
495,39,50,175
495,40,0,0
495,41,0,0
495,42,12,90
495,43,65,90
495,44,6,54
495,45,0,0
495,46,1,18
495,47,0,0
495,48,0,42
495,49,0,0
495,50,0,0
495,51,0,0
495,52,0,0
495,53,0,108
495,54,0,0
495,55,0,0
495,56,0,0
495,57,0,0
495,58,0,0
495,59,0,0
495,60,0,0
496,1,0,144
496,2,1,66
496,3,0,66
496,4,0,0
496,5,0,127
496,6,0,0
496,7,3,0
496,8,166,0
496,9,128,21
496,10,0,157
496,11,54,195
496,12,3,149
496,13,182,21
496,14,0,0
496,15,91,119
496,16,67,81
496,17,129,68
496,18,0,0
496,19,0,0
496,20,241,138
496,21,0,0
496,22,318,88
496,23,0,0
496,24,0,0
496,25,0,0
496,26,0,0
496,27,156,63
496,28,183,124
496,29,90,50
496,30,3,76
496,31,2,78
496,32,5,82
496,33,97,247
496,34,0,0
496,35,2,65
496,36,0,0
496,37,0,0
496,38,68,184
496,39,0,0
496,40,0,0
496,41,0,0
496,42,14,92
496,43,72,87
496,44,6,44
496,45,1,13
496,46,0,0
496,47,0,48
496,48,0,94
496,49,0,0
496,50,0,0
496,51,0,0
496,52,0,95
496,53,0,0
496,54,0,0
496,55,0,0
496,56,0,0
496,57,0,0
496,58,0,0
496,59,0,0
496,60,0,0
496,61,0,0
496,62,0,0
496,63,0,0
496,64,0,0
496,65,0,0
497,1,0,185
497,2,0,0
497,3,0,126
497,4,0,0
497,5,0,0
497,6,0,0
497,7,71,14
497,8,0,116
497,9,5,0
497,10,132,0
497,11,95,19
497,12,0,103
497,13,0,154
497,14,53,187
497,15,206,0
497,16,0,148
497,17,0,0
497,18,165,17
497,19,88,119
497,20,59,82
497,21,159,104
497,22,0,0
497,23,0,0
497,24,38,172
497,25,0,0
497,26,0,0
497,27,344,87
497,28,0,0
497,29,0,0
497,30,0,0
497,31,182,114
497,32,0,53
497,33,3,113
497,34,5,114
497,35,0,0
497,36,59,178
497,37,111,118
497,38,0,0
497,39,0,0
497,40,0,0
497,41,0,0
497,42,169,158
497,43,0,0
497,44,88,153
497,45,0,0
497,46,0,0
497,47,0,0
497,48,0,75
497,49,8,206
497,50,0,46
497,51,1,74
497,52,0,0
497,53,0,0
497,54,0,0
497,55,0,0
497,56,76,90
497,57,9,39
497,58,10,28
497,59,2,57
497,60,0,112
497,61,0,180
497,62,0,85
497,63,0,0
497,64,0,0
497,65,0,0
497,66,0,54
497,67,0,0
497,68,0,107
497,69,0,0
497,70,0,208
497,71,0,0
497,72,0,0
497,73,0,0
497,74,0,0
497,75,0,0
497,76,0,0
497,77,0,0
497,78,0,0
497,79,0,0
497,80,0,0
497,81,0,0
498,1,0,50
498,2,0,149
498,3,7,194
498,4,0,142
498,5,0,0
498,6,7,0
498,7,113,126
498,8,54,82
498,9,151,106
498,10,0,0
498,11,0,0
498,12,77,0
498,13,3,125
498,14,0,0
498,15,98,0
498,16,296,156
498,17,0,0
498,18,0,50
498,19,0,153
498,20,0,0
498,21,0,0
498,22,13,198
498,23,0,0
498,24,54,147
498,25,109,112
498,26,0,0
498,27,0,0
498,28,0,0
498,29,0,0
498,30,306,39
498,31,0,0
498,32,4,19
498,33,0,0
498,34,54,119
498,35,6,183
498,36,0,0
498,37,134,99
498,38,0,0
498,39,0,0
498,40,0,0
498,41,0,0
498,42,70,49
498,43,46,118
498,44,22,56
498,45,0,0
498,46,0,104
498,47,0,0
498,48,0,0
498,49,0,0
498,50,0,0
498,51,0,0
498,52,0,0
498,53,0,0
498,54,0,114
498,55,0,0
498,56,0,0
498,57,0,0
498,58,0,0
498,59,0,0
498,60,0,0
498,61,0,0
498,62,0,0
498,63,0,0
499,1,0,110
499,2,1,162
499,3,91,0
499,4,0,143
499,5,2,192
499,6,0,0
499,7,7,141
499,8,0,0
499,9,0,0
499,10,82,163
499,11,0,0
499,12,289,148
499,13,2,122
499,14,0,80
499,15,100,0
499,16,200,102
499,17,0,67
499,18,0,0
499,19,0,20
499,20,0,71
499,21,179,94
499,22,202,97
499,23,1,87
499,24,0,76
499,25,1,33
499,26,172,130
499,27,27,141
499,28,0,0
499,29,13,164
499,30,5,172
499,31,0,0
499,32,1,55
499,33,71,161
499,34,195,0
499,35,0,0
499,36,0,0
499,37,254,143
499,38,0,0
499,39,0,0
499,40,2,73
499,41,119,144
499,42,3,21
499,43,52,111
499,44,8,144
499,45,139,93
499,46,12,124
499,47,96,108
499,48,87,144
499,49,0,100
499,50,0,0
499,51,0,0
499,52,0,0
499,53,0,0
499,54,0,0
499,55,0,0
499,56,0,0
499,57,0,0
499,58,0,0
499,59,0,0
499,60,0,0
499,61,0,0
499,62,0,0
499,63,0,0
499,64,0,0
500,1,0,104
500,2,2,167
500,3,0,145
500,4,1,196
500,5,7,129
500,6,0,154
500,7,0,0
500,8,0,0
500,9,287,0
500,10,0,0
500,11,93,156
500,12,5,139
500,13,41,75
500,14,8,92
500,15,0,0
500,16,308,151
500,17,3,23
500,18,135,75
500,19,0,0
500,20,1,150
500,21,0,56
500,22,101,127
500,23,0,25
500,24,110,68
500,25,140,56
500,26,0,85
500,27,1,77
500,28,2,29
500,29,260,159
500,30,0,13
500,31,20,194
500,32,71,183
500,33,0,0
500,34,0,0
500,35,165,99
500,36,128,51
500,37,0,0
500,38,1,68
500,39,146,134
500,40,0,22
500,41,5,107
500,42,47,71
500,43,53,66
500,44,83,126
500,45,0,0
500,46,0,60
500,47,0,77
500,48,0,0
500,49,0,0
500,50,0,0
500,51,0,0
500,52,0,0
500,53,0,0
500,54,0,66
500,55,0,66
500,56,0,0
500,57,0,123
500,58,0,0
500,59,0,0
500,60,0,0
500,61,0,89
500,62,0,0
500,63,0,0
500,64,0,0
500,65,0,0
500,66,0,0
500,67,0,0
500,68,0,0
501,1,0,0
501,2,0,0
501,3,0,143
501,4,280,2
501,5,0,0
501,6,0,115
501,7,0,0
501,8,0,0
501,9,112,141
501,10,5,112
501,11,1,137
501,12,0,0
501,13,26,48
501,14,5,56
501,15,2,138
501,16,18,25
501,17,2,32
501,18,287,166
501,19,37,81
501,20,0,0
501,21,0,0
501,22,0,0
501,23,0,0
501,24,0,0
501,25,1,32
501,26,0,31
501,27,0,0
501,28,1,28
501,29,165,73
501,30,253,100
501,31,0,90
501,32,1,69
501,33,1,29
501,34,0,23
501,35,0,12
501,36,0,0
501,37,86,116
501,38,25,71
501,39,0,0
501,40,58,89
501,41,0,0
501,42,0,0
501,43,281,121
501,44,0,0
501,45,0,0
501,46,0,0
501,47,20,136
501,48,9,107
501,49,89,97
501,50,93,127
501,51,0,0
501,52,0,93
501,53,0,95
501,54,0,0
501,55,0,48
501,56,0,50
501,57,0,0
501,58,0,60
501,59,0,33
501,60,0,0
501,61,0,96
501,62,0,82
501,63,0,0
501,64,0,0
501,65,0,73
501,66,0,0
501,67,0,0
501,68,0,0
501,69,0,114
501,70,0,0
501,71,0,0
501,72,0,166
501,73,0,0
501,74,0,0
501,75,0,0
501,76,0,0
501,77,0,0
501,78,0,0
501,79,0,0
502,1,0,0
502,2,0,0
502,3,0,187
502,4,7,120
502,5,4,77
502,6,22,105
502,7,0,0
502,8,1,148
502,9,0,76
502,10,3,63
502,11,0,38
502,12,87,98
502,13,0,0
502,14,79,82
502,15,1,144
502,16,0,0
502,17,0,0
502,18,262,0
502,19,1,64
502,20,116,0
502,21,161,75
502,22,201,91
502,23,107,32
502,24,0,0
502,25,0,137
502,26,4,40
502,27,341,162
502,28,101,160
502,29,0,0
502,30,12,150
502,31,0,0
502,32,217,14
502,33,262,116
502,34,0,71
502,35,1,40
502,36,0,0
502,37,134,113
502,38,20,122
502,39,145,0
502,40,11,108
502,41,82,89
502,42,0,115
502,43,0,79
502,44,0,78
502,45,0,27
502,46,0,54
502,47,0,0
502,48,0,62
502,49,0,35
502,50,0,0
502,51,0,0
502,52,0,59
502,53,0,21
502,54,0,19
502,55,0,0
502,56,0,0
502,57,0,58
502,58,0,0
502,59,0,0
502,60,0,27
502,61,0,0
502,62,0,86
502,63,0,0
502,64,0,0
502,65,0,0
502,66,0,0
502,67,0,151
502,68,0,0
502,69,0,0
502,70,0,0
502,71,0,0
502,72,0,0
502,73,0,0
502,74,0,0
502,75,0,0
502,76,0,0
502,77,0,0
503,1,0,0
503,2,0,0
503,3,0,184
503,4,11,175
503,5,15,192
503,6,6,148
503,7,0,179
503,8,0,0
503,9,95,91
503,10,0,0
503,11,73,89
503,12,0,0
503,13,0,0
503,14,1,122
503,15,89,0
503,16,93,27
503,17,38,28
503,18,229,72
503,19,100,38
503,20,165,0
503,21,0,101
503,22,5,39
503,23,382,115
503,24,0,0
503,25,9,134
503,26,0,0
503,27,1,39
503,28,0,0
503,29,23,121
503,30,15,111
503,31,0,75
503,32,0,11
503,33,0,45
503,34,0,27
503,35,0,48
503,36,0,23
503,37,0,84
503,38,0,0
503,39,0,0
503,40,0,58
503,41,0,44
503,42,0,0
503,43,0,0
503,44,0,0
503,45,0,61
503,46,0,0
503,47,0,0
503,48,0,0
503,49,0,0
503,50,0,0
503,51,0,0
503,52,0,0
503,53,0,0
503,54,0,0
503,55,0,0
503,56,0,0
503,57,0,0
503,58,0,0
503,59,0,0
503,60,0,0
503,61,0,0
503,62,0,0
503,63,0,0
503,64,0,0
503,65,0,0
503,66,0,0
504,1,64,113
504,2,0,0
504,3,7,171
504,4,0,0
504,5,4,137
504,6,0,164
504,7,140,140
504,8,0,0
504,9,0,0
504,10,0,0
504,11,0,0
504,12,0,0
504,13,0,0
504,14,248,62
504,15,55,14
504,16,30,6
504,17,29,22
504,18,122,38
504,19,169,0
504,20,389,120
504,21,0,0
504,22,0,0
504,23,9,62
504,24,8,38
504,25,3,34
504,26,3,95
504,27,8,87
504,28,0,0
504,29,27,143
504,30,178,0
504,31,0,0
504,32,0,0
504,33,160,117
504,34,3,123
504,35,0,0
504,36,0,49
504,37,0,96
504,38,0,0
504,39,0,93
504,40,0,0
504,41,0,89
504,42,0,0
504,43,0,66
504,44,0,72
504,45,0,0
504,46,0,135
504,47,0,0
504,48,0,105
504,49,0,0
504,50,0,0
504,51,0,0
504,52,0,0
504,53,0,0
504,54,0,0
504,55,0,0
504,56,0,0
504,57,0,0
504,58,0,0
504,59,0,0
504,60,0,0
504,61,0,0
504,62,0,0
504,63,0,0
504,64,0,0
504,65,0,0
505,1,72,129
505,2,0,0
505,3,0,162
505,4,7,176
505,5,0,153
505,6,0,0
505,7,0,111
505,8,14,128
505,9,0,0
505,10,0,0
505,11,3,118
505,12,0,0
505,13,93,101
505,14,251,121
505,15,0,0
505,16,0,0
505,17,0,0
505,18,0,0
505,19,0,0
505,20,274,77
505,21,47,31
505,22,196,0
505,23,94,33
505,24,392,135
505,25,0,0
505,26,147,62
505,27,224,81
505,28,16,100
505,29,0,0
505,30,13,120
505,31,81,132
505,32,0,0
505,33,28,160
505,34,36,80
505,35,84,56
505,36,15,13
505,37,91,37
505,38,1,39
505,39,5,104
505,40,76,97
505,41,0,60
505,42,0,0
505,43,0,0
505,44,0,89
505,45,0,73
505,46,0,0
505,47,0,92
505,48,0,0
505,49,0,128
505,50,0,0
505,51,0,0
505,52,0,0
505,53,0,0
505,54,0,0
505,55,0,0
505,56,0,0
505,57,0,0
505,58,0,125
505,59,0,0
505,60,0,0
505,61,0,0
505,62,0,0
505,63,0,0
505,64,0,0
505,65,0,0
505,66,0,0
505,67,0,0
505,68,0,0
505,69,0,0
505,70,0,0
505,71,0,0
506,1,77,131
506,2,0,0
506,3,0,170
506,4,9,181
506,5,0,155
506,6,2,203
506,7,189,187
506,8,0,158
506,9,18,155
506,10,3,126
506,11,0,0
506,12,2,95
506,13,0,0
506,14,0,0
506,15,249,110
506,16,0,0
506,17,190,0
506,18,1,84
506,19,143,54
506,20,27,28
506,21,163,49
506,22,301,114
506,23,0,0
506,24,0,0
506,25,0,0
506,26,0,0
506,27,0,0
506,28,0,0
506,29,0,0
506,30,16,141
506,31,0,0
506,32,59,110
506,33,22,173
506,34,139,122
506,35,0,0
506,36,80,56
506,37,32,46
506,38,82,42
506,39,0,0
506,40,68,105
506,41,0,0
506,42,0,85
506,43,0,0
506,44,0,66
506,45,0,0
506,46,0,81
506,47,0,0
506,48,0,90
506,49,0,0
506,50,0,141
506,51,0,0
506,52,0,0
506,53,0,0
506,54,0,0
506,55,0,0
506,56,0,0
506,57,0,0
506,58,0,0
506,59,0,0
506,60,0,0
506,61,0,0
506,62,0,0
506,63,0,0
506,64,0,0
506,65,0,0
506,66,0,0
506,67,0,0
506,68,0,0
506,69,0,0
506,70,0,0
506,71,0,0
506,72,0,0
507,1,77,133
507,2,0,0
507,3,17,91
507,4,9,191
507,5,16,105
507,6,0,170
507,7,190,186
507,8,0,155
507,9,2,168
507,10,0,0
507,11,0,0
507,12,0,100
507,13,0,0
507,14,1,112
507,15,0,0
507,16,0,0
507,17,199,0
507,18,0,0
507,19,2,132
507,20,289,116
507,21,326,140
507,22,0,0
507,23,0,0
507,24,387,150
507,25,0,0
507,26,83,177
507,27,16,108
507,28,16,123
507,29,0,0
507,30,120,112
507,31,0,33
507,32,0,107
507,33,0,202
507,34,0,37
507,35,0,85
507,36,0,190
507,37,0,0
507,38,0,117
507,39,0,0
507,40,0,93
507,41,0,26
507,42,0,93
507,43,0,122
507,44,0,79
507,45,0,0
507,46,0,75
507,47,0,105
507,48,0,0
507,49,0,0
507,50,0,0
507,51,0,0
507,52,0,0
507,53,0,138
507,54,0,0
507,55,0,0
507,56,0,0
507,57,0,0
507,58,0,0
507,59,0,0
507,60,0,0
507,61,0,0
507,62,0,0
507,63,0,0
507,64,0,0
507,65,0,0
507,66,0,0
508,1,0,0
508,2,7,172
508,3,114,157
508,4,0,187
508,5,0,0
508,6,2,165
508,7,0,105
508,8,0,92
508,9,0,0
508,10,1,103
508,11,0,0
508,12,0,0
508,13,0,0
508,14,0,0
508,15,3,72
508,16,0,0
508,17,0,0
508,18,1,145
508,19,300,139
508,20,174,89
508,21,0,0
508,22,262,113
508,23,0,0
508,24,7,34
508,25,2,77
508,26,0,0
508,27,39,158
508,28,58,145
508,29,55,72
508,30,18,155
508,31,131,108
508,32,18,124
508,33,166,152
508,34,0,57
508,35,0,134
508,36,0,56
508,37,0,0
508,38,0,0
508,39,0,0
508,40,0,168
508,41,0,30
508,42,0,0
508,43,0,172
508,44,0,0
508,45,0,0
508,46,0,0
508,47,0,0
508,48,0,0
508,49,0,0
508,50,0,0
508,51,0,0
508,52,0,0
508,53,0,0
508,54,0,0
508,55,0,0
508,56,0,0
508,57,0,0
508,58,0,0
508,59,0,0
508,60,0,0
508,61,0,0
509,1,7,183
509,2,0,0
509,3,97,128
509,4,0,196
509,5,37,116
509,6,99,115
509,7,0,0
509,8,0,134
509,9,1,109
509,10,331,51
509,11,0,59
509,12,1,83
509,13,0,0
509,14,0,0
509,15,1,43
509,16,0,50
509,17,0,0
509,18,0,0
509,19,2,126
509,20,11,151
509,21,104,204
509,22,2,152
509,23,198,99
509,24,0,0
509,25,162,59
509,26,131,86
509,27,0,0
509,28,6,114
509,29,0,0
509,30,0,0
509,31,3,138
509,32,0,0
509,33,200,230
509,34,3,44
509,35,4,29
509,36,32,222
509,37,0,0
509,38,0,156
509,39,0,125
509,40,0,33
509,41,0,171
509,42,0,0
509,43,0,43
509,44,0,101
509,45,0,0
509,46,0,0
509,47,0,0
509,48,0,36
509,49,0,200
509,50,0,0
509,51,0,56
509,52,0,104
509,53,0,0
509,54,0,0
509,55,0,0
509,56,0,0
509,57,0,0
509,58,0,0
509,59,0,0
509,60,0,0
509,61,0,0
509,62,0,0
509,63,0,0
509,64,0,0
509,65,0,0
509,66,0,0
509,67,0,0
509,68,0,0
509,69,0,0
509,70,0,0
509,71,0,0
510,1,0,159
510,2,2,196
510,3,142,198
510,4,0,131
510,5,0,116
510,6,1,89
510,7,1,86
510,8,1,119
510,9,0,0
510,10,1,51
510,11,0,49
510,12,0,0
510,13,22,120
510,14,4,132
510,15,13,132
510,16,132,143
510,17,2,52
510,18,0,0
510,19,3,162
510,20,0,0
510,21,0,0
510,22,0,0
510,23,0,0
510,24,0,0
510,25,4,117
510,26,0,0
510,27,7,119
510,28,217,233
510,29,3,26
510,30,4,44
510,31,1,13
510,32,12,127
510,33,2,42
510,34,1,67
510,35,0,151
510,36,0,132
510,37,0,199
510,38,0,28
510,39,0,0
510,40,0,188
510,41,0,88
510,42,0,0
510,43,0,58
510,44,0,0
510,45,0,0
510,46,0,0
510,47,0,0
510,48,0,32
510,49,0,0
510,50,0,0
510,51,0,96
510,52,0,0
510,53,0,0
510,54,0,0
510,55,0,0
510,56,0,0
510,57,0,0
510,58,0,0
510,59,0,0
510,60,0,0
510,61,0,0
510,62,0,0
510,63,0,0
510,64,0,0
510,65,0,0
510,66,0,0
510,67,0,0
510,68,0,0
510,69,0,0
511,1,12,55
511,2,11,74
511,3,0,160
511,4,0,124
511,5,4,162
511,6,149,192
511,7,0,136
511,8,1,113
511,9,9,144
511,10,0,0
511,11,39,97
511,12,6,109
511,13,3,50
511,14,3,56
511,15,0,0
511,16,21,102
511,17,1,92
511,18,3,125
511,19,13,75
511,20,85,86
511,21,69,111
511,22,3,175
511,23,0,0
511,24,5,115
511,25,0,0
511,26,0,0
511,27,134,190
511,28,4,34
511,29,224,222
511,30,2,24
511,31,4,46
511,32,2,18
511,33,14,189
511,34,0,181
511,35,0,73
511,36,0,95
511,37,0,28
511,38,0,0
511,39,0,82
511,40,0,0
511,41,0,59
511,42,0,127
511,43,0,38
511,44,0,0
511,45,0,0
511,46,0,0
511,47,0,0
511,48,0,0
511,49,0,141
511,50,0,0
511,51,0,0
511,52,0,0
511,53,0,0
511,54,0,0
511,55,0,0
511,56,0,0
511,57,0,0
511,58,0,0
511,59,0,0
511,60,0,0
511,61,0,0
511,62,0,0
511,63,0,0
511,64,0,0
511,65,0,0
511,66,0,0
512,1,0,0
512,2,18,105
512,3,21,107
512,4,0,0
